window_id,rank,raw_variable,component,family,position,condition_score,weight_normalized,weighted_score,share_of_condition_index_percent
572,3,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,81.67200691104095,0.0300751879699248,2.456300959730554,6.970816092180171
572,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,48.37329578077584,0.0476190476190476,2.3034902752750392,6.537149698801236
572,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,55.94532695921798,0.0401002506265664,2.243421632449843,6.3666789507511945
573,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.443630634552775,0.0601503759398496,3.63570710583776,10.372241178166629
573,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,86.44668575971858,0.0401002506265664,3.466533764800744,9.889609700142811
573,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,63.19359291745462,0.050125313283208,3.1675986424789278,9.036783249858074
573,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.48151407250032,0.0476190476190476,2.88007209869049,8.216504121071884
573,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,71.07325526657922,0.0401002506265664,2.8500553490357574,8.130869894292825
574,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.63786432297428,0.0601503759398496,3.587239959276647,13.912923772208556
574,2,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,59.55055886461525,0.050125313283208,2.984990419278959,11.577130227043794
574,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,61.01443822220583,0.0476190476190476,2.9054494391526573,11.268634668947048
574,4,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,52.16954067739126,0.0476190476190476,2.4842638417805354,9.635088216322204
574,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,51.04667428237389,0.0476190476190476,2.430794013446375,9.427708265671717
575,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,58.85590025582954,0.0601503759398496,3.540204526666437,13.63129133045058
575,2,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,58.54578405420199,0.0476190476190476,2.787894478771522,10.734578059667554
575,3,LL BOMBA\AC LL H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,ll,50.59079481535051,0.0476190476190476,2.4090854673976425,9.276002445252535
575,4,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,73.3904985118998,0.0300751879699248,2.207233037951873,8.49878484361148
575,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,52.64347190267424,0.0401002506265664,2.111016417149844,8.128309980053537
576,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.53133561072043,0.0601503759398496,3.64098259312604,15.154729936034286
576,2,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,74.53094796247956,0.0476190476190476,3.549092760118073,14.7722602132369
576,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.76261784775949,0.0476190476190476,2.893457992750451,12.043335374406444
576,4,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,48.21927677525983,0.050125313283208,2.4170063546496148,10.06021798279046
576,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,56.082887758302526,0.0401002506265664,2.248937854969524,9.36067255562613
577,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,14.721172489110574
577,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,62.53722166846969,0.0601503759398496,3.761637393592161,11.628899711637292
577,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,64.65143523923219,0.0476190476190476,3.0786397732967696,9.517449298252986
577,4,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,57.213063540713385,0.050125313283208,2.8678227338703444,8.86571975803458
577,5,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,51.0090501958567,0.0476190476190476,2.4290023902788898,7.50913026438906
578,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,61.874604615371055,0.0601503759398496,3.721780728744122,15.617395059855625
578,2,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,61.83003851752272,0.0476190476190476,2.944287548453462,12.354865900315335
578,3,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,55.45352352894062,0.050125313283208,2.779625239545895,11.663907319704592
578,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,55.79039139730853,0.0476190476190476,2.656685304633738,11.148024823638265
578,5,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,78.9562609231313,0.0300751879699248,2.3746243886656018,9.964436354388068
579,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.22088580429318,0.0601503759398496,3.622308920558987,18.336883850131912
579,2,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.30088581668704,0.0476190476190476,2.871470753175572,14.535984322371332
579,3,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,60.94800099381568,0.0401002506265664,2.444030115040227,12.372190591298676
579,4,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,71.50935994573318,0.0300751879699248,2.150657441976937,10.88707688378692
579,5,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,37.126131321702985,0.050125313283208,1.8609589634938837,9.420562716164817
580,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,61.66556154630266,0.0601503759398496,3.7092067095520393,18.63139620504037
580,2,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,63.275946104352144,0.0476190476190476,3.0131402906834346,15.135045030659269
580,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,48.429746043755706,0.0476190476190476,2.306178383035985,11.583965666618772
580,4,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,73.3349687852767,0.0300751879699248,2.2055629709857647,11.07857307110407
580,5,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,45.47145701080359,0.0476190476190476,2.1653074767049323,10.87636917088884
581,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,61.25855234866639,0.0601503759398496,3.68472495330324,17.54339688580653
581,2,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,61.52266655748589,0.0476190476190476,2.929650788451708,13.948402437079984
581,3,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,68.38113937791555,0.0401002506265664,2.7421008271845824,13.055455623376233
581,4,LB VARIADOR\AC LB H VARIADOR\Aceleración Rms [g],variador,acceleration_rms,lb,72.51289739545678,0.0300751879699248,2.180839019412233,10.3832239709788
581,5,LA MOTOR\AC LA A MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,32.07668145359237,0.0476190476190476,1.5274610215996365,7.272416603442648
582,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.59436313686373,0.0601503759398496,3.5846233465782684,12.060973169633924
582,2,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,78.12203454530717,0.0401002506265664,3.132713164724096,10.540457329767412
582,3,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,61.965759845992594,0.050125313283208,3.106053125112409,10.450755848922888
582,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,72.11242963642732,0.0401002506265664,2.89172650171137,9.729623555666556
582,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,59.09960993745954,0.0476190476190476,2.814267139879025,9.469000557245073
583,1,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.14404161151356,0.0601503759398496,3.617686713474498,12.637727708466164
583,2,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,64.57903435583297,0.050125313283208,3.2370443286131807,11.308023067027367
583,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.697876925614366,0.0476190476190476,2.890375091695921,10.09699741222312
583,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,64.94800953656409,0.0401002506265664,2.6044314601128447,9.098105567205884
583,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,57.983443035568335,0.037593984962406,2.179828685547681,7.614833334365092
585,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,94.61743205306011,0.0601503759398496,5.691274108454741,12.201961968858669
585,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,76.93510442595053,0.0601503759398496,4.627675454192511,9.921630696436315
585,3,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,100.0,0.0401002506265664,4.01002506265664,8.597402334921384
585,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,76.46401337302613,0.0476190476190476,3.641143493953624,7.806528659439739
585,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,89.050814717722,0.0401002506265664,3.5709599886805803,7.656056823807948
586,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,92.05123498441938,0.0601503759398496,5.536916390040261,11.20712064554383
586,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,80.2521878250439,0.0601503759398496,4.827199267671812,9.770601678253886
586,3,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,100.0,0.0401002506265664,4.01002506265664,8.116581776399306
586,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,97.45831474068126,0.0401002506265664,3.908102846744109,7.9102838138280145
586,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,77.85220819715802,0.0476190476190476,3.707248009388476,7.503739044877784
587,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,99.6563305439446,0.0601503759398496,5.994365747004183,12.964291745304903
587,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,84.67859496369024,0.0601503759398496,5.093449321124223,11.015838168029882
587,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,79.53473202249899,0.0476190476190476,3.7873681915475697,8.191116167152398
587,4,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,85.58637991729609,0.0401002506265664,3.4320352849041025,7.422621273303892
587,5,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,69.7726861592183,0.0476190476190476,3.3225088647246794,7.185743424177897
588,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,98.011580516539,0.0601503759398496,5.895433414528659,13.832236487148142
588,2,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,11.172680304321553
588,3,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,79.11755669004873,0.0601503759398496,4.758950778348794,11.165749482403596
588,4,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,90.89479573020216,0.0401002506265664,3.644904089431664,8.551903107538193
588,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,73.56098958759463,0.0476190476190476,3.5029042660759337,8.218734195317214
589,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,100.0,0.0601503759398496,6.01503759398496,13.06502197323058
589,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,85.97218216550827,0.0601503759398496,5.171259077624556,11.232284490789477
589,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,79.29710794253134,0.0476190476190476,3.7760527591681576,8.201812789988905
589,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,78.74715009243458,0.0476190476190476,3.749864290115931,8.144929866438309
589,5,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,86.35444783859185,0.0401002506265664,3.4628350010462885,7.521485056649309
590,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,95.3740666277402,0.0601503759398496,5.7367859625708375,13.018158562428429
590,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,79.40811963109621,0.0601503759398496,4.776428248486988,10.83887401526846
590,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,86.87063694763887,0.0476190476190476,4.136696997506611,9.387168667197368
590,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,73.77594565581666,0.0476190476190476,3.5131402693246017,7.972167233798108
590,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,86.2594304396662,0.0401002506265664,3.4590247795354854,7.849366064056978
591,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,89.93425690635955,0.0601503759398496,5.409579362788542,13.273803879055246
591,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,84.38844561558784,0.0601503759398496,5.075996728757161,12.455272498953873
591,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,90.54293970436932,0.0476190476190476,4.31156855735092,10.579550017337343
591,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,78.78734076892624,0.0476190476190476,3.751778131853629,9.205959240106637
591,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,73.90061504542213,0.0401002506265664,2.963433184778831,7.271550755687824
592,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,89.29900434699121,0.0601503759398496,5.371368682525785,13.768596246340335
592,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,86.37246090667615,0.0601503759398496,5.195335994386533,13.317366187038658
592,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,98.29368618902822,0.0476190476190476,4.680651723287056,11.99806000234787
592,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,81.75848826307819,0.0476190476190476,3.893261345860865,9.97971778162046
592,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,89.51356049106832,0.0401002506265664,3.5895162101681515,9.201118437146445
593,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,95.0666634975083,0.0601503759398496,5.718295548722302,14.311950289524846
593,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,85.37263722326273,0.0601503759398496,5.135196223955651,12.852548885940438
593,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,80.5322000724421,0.0476190476190476,3.834866670116289,9.598038555723727
593,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,78.4288961933881,0.0476190476190476,3.734709342542289,9.347361289892122
593,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,84.73370965606702,0.0401002506265664,3.397842993726997,8.504240398819002
594,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,95.54885766562812,0.0601503759398496,5.747299709210712,12.566922652591447
594,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,86.69075330077047,0.0601503759398496,5.214481401550101,11.401873534041975
594,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,83.67498660794114,0.0476190476190476,3.9845231718067193,8.712473168452535
594,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,80.56940883888804,0.0476190476190476,3.836638516137524,8.38911174250819
594,5,LL MOTOR\AC LL H MOTOR\Aceleración Rms [g],motor,acceleration_rms,ll,84.35537764464813,0.0401002506265664,3.3826717852490464,7.396477795685749
595,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,96.42679456526484,0.0601503759398496,5.800107943775326,13.198292437400356
595,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,84.78976797889004,0.0601503759398496,5.100136419782857,11.605489516996077
595,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,79.30349145813847,0.0476190476190476,3.7763567361018304,8.593195339495106
595,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,72.20691918449688,0.0476190476190476,3.4384247230712788,7.824222490166807
595,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,83.80476589446846,0.0401002506265664,3.360592116068909,7.647112422847288
596,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,98.19263174647152,0.0601503759398496,5.906323714073473,13.603222800878711
596,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,85.16453901811562,0.0601503759398496,5.1226790386836445,11.798361836240176
596,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,10.967440080943378
596,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,96.449605182602,0.0401002506265664,3.8676533406557176,8.907833816175438
596,5,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,79.5987928635481,0.0476190476190476,3.790418707788003,8.729949912463871
597,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,90.1285494769285,0.0601503759398496,5.421266133950584,13.207334232158686
597,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,80.936252834102,0.0601503759398496,4.868346035133953,11.860305628818768
597,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,93.0158618900764,0.0476190476190476,4.429326756670303,10.7907631636889
597,4,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,74.89576379104885,0.0476190476190476,3.5664649424308963,8.68865194183636
597,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,74.08382656520297,0.0401002506265664,2.970780012639717,7.237439296963131
598,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,90.71840682548586,0.0601503759398496,5.456746275217192,13.868150875848608
598,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,81.4436370912862,0.0601503759398496,4.898865388949544,12.45031396144966
598,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,76.51616699675377,0.0476190476190476,3.643626999845416,9.260164651353632
598,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,71.57909797998192,0.0476190476190476,3.408528475237233,8.662669065978276
598,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,81.80531548096326,0.0401002506265664,3.280413653371959,8.337069232405407
599,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,97.1752181539419,0.0601503759398496,5.845125903996503,15.11704912699801
599,2,LA BOMBA\AC LA H BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,82.67978163616402,0.0601503759398496,4.973219948039939,12.862068586492372
599,3,LA BOMBA\AC LA H BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,78.17725470769554,0.0476190476190476,3.722726414652167,9.627959948337775
599,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,76.14955858136513,0.0476190476190476,3.626169456255481,9.378237990657071
